 Q (1/Ang),Yb-Yb,Yb-Ti,Yb-Sn,Yb-O ,Ti-Ti,Ti-Sn,Ti-O ,Sn-Sn,Sn-O ,O-O  
  21.62000 ,    -0.602909688362596E-01 ,    -0.729126555098339E-01 ,     0.241030011395976E-01 ,     0.376916257042299E-01 ,    -0.803331660123506E+00 ,    -0.571294038675171E+00 ,    -0.885685851667342E-01 ,    -0.280742288363830E+00 ,    -0.334857426712532E-01 ,     0.577364413147036E-02 , 
  21.63000 ,    -0.316988365895338E-01 ,     0.186311322210379E-01 ,     0.793870010909342E-01 ,     0.300419995699226E-01 ,    -0.490758256723778E+00 ,    -0.369252106616476E+00 ,    -0.815700637472416E-01 ,    -0.144300376465255E+00 ,    -0.309506277641059E-01 ,     0.381218078703996E-02 , 
  21.64000 ,    -0.577958204605798E-03 ,     0.121125868230455E+00 ,     0.133739435465525E+00 ,     0.239044823219864E-01 ,    -0.104306236791702E+00 ,    -0.111446509939033E+00 ,    -0.743514916479756E-01 ,     0.144218926475384E-01 ,    -0.276459655860035E-01 ,    -0.420416446015107E-03 , 
  21.65000 ,     0.289733126889831E-01 ,     0.217454222481358E+00 ,     0.178077880639586E+00 ,     0.198179803916649E-01 ,     0.295680561890210E+00 ,     0.161609183449522E+00 ,    -0.689601567808030E-01 ,     0.170797381848509E+00 ,    -0.241092659108275E-01 ,    -0.645782450323510E-02 , 
  21.66000 ,     0.530814565692024E-01 ,     0.291066816297605E+00 ,     0.204531850267710E+00 ,     0.177825275622602E-01 ,     0.646783664726614E+00 ,     0.407136332383177E+00 ,    -0.674163103277806E-01 ,     0.300440347189971E+00 ,    -0.210479227798921E-01 ,    -0.134148266852688E-01 , 
  21.67000 ,     0.687300375745320E-01 ,     0.329262069916430E+00 ,     0.208029425630130E+00 ,     0.173082464505397E-01 ,     0.895476836573809E+00 ,     0.587638924633514E+00 ,    -0.711853827636850E-01 ,     0.383442820678652E+00 ,    -0.191458857773171E-01 ,    -0.201602383696147E-01 , 
  21.68000 ,     0.742273826135157E-01 ,     0.325670903415744E+00 ,     0.187336723109082E+00 ,     0.175760705226077E-01 ,     0.100621591549359E+01 ,     0.677296808244110E+00 ,    -0.806816731377424E-01 ,     0.407733223557270E+00 ,    -0.188249612123837E-01 ,    -0.255537415063816E-01 , 
  21.69000 ,     0.694330770113901E-01 ,     0.281455148818310E+00 ,     0.145339912728395E+00 ,     0.176694266065065E-01 ,     0.967037865967485E+00 ,     0.666061963733004E+00 ,    -0.949478182061320E-01 ,     0.370968064711193E+00 ,    -0.200358116558998E-01 ,    -0.286926596845896E-01 , 
  21.70000 ,     0.557130247866544E-01 ,     0.204998906394590E+00 ,     0.885147098179685E-01 ,     0.168203538141729E-01 ,     0.790747654392142E+00 ,     0.560773488455050E+00 ,    -0.111629672356204E+00 ,     0.280649425357662E+00 ,    -0.221547293074876E-01 ,    -0.291105608790905E-01 , 
  21.71000 ,     0.356429785269214E-01 ,     0.110181370581758E+00 ,     0.256934480508697E-01 ,     0.146111730883022E-01 ,     0.511620507966551E+00 ,     0.383183609061801E+00 ,    -0.127304091664595E+00 ,     0.152494630894321E+00 ,    -0.240392254916820E-01 ,    -0.268795388928338E-01 , 
  21.72000 ,     0.125250799981102E-01 ,     0.136039620660713E-01 ,    -0.336187507776176E-01 ,     0.110841667594519E-01 ,     0.178388680027380E+00 ,     0.165370601891605E+00 ,    -0.138130544150659E+00 ,     0.740713329021615E-02 ,    -0.242534571287797E-01 ,    -0.225899923065214E-01 , 
  21.73000 ,    -0.101869580085025E-01 ,    -0.686531918847581E-01 ,    -0.810381544140070E-01 ,     0.673395508630035E-02 ,    -0.155043808857802E+00 ,    -0.565062722554953E-01 ,    -0.140707573760434E+00 ,    -0.132351125797605E+00 ,    -0.214244599764720E-01 ,    -0.172105677794928E-01 , 
  21.74000 ,    -0.294461656720140E-01 ,    -0.124089163252477E+00 ,    -0.110847341478647E+00 ,     0.238507602614745E-02 ,    -0.439333045344419E+00 ,    -0.248869550315370E+00 ,    -0.132945967760652E+00 ,    -0.247052117338550E+00 ,    -0.146461090273802E-01 ,    -0.118597379124890E-01 , 
  21.75000 ,    -0.430545752837131E-01 ,    -0.146051243132862E+00 ,    -0.120985377838453E+00 ,    -0.101581047393103E-02 ,    -0.638025807889314E+00 ,    -0.386523913449717E+00 ,    -0.114742686386776E+00 ,    -0.322733189592041E+00 ,    -0.382296775814844E-02 ,    -0.754220183969145E-02 , 
  21.76000 ,    -0.499165606050840E-01 ,    -0.134784680455420E+00 ,    -0.113293253968253E+00 ,    -0.264384545163659E-02 ,    -0.732974617885999E+00 ,    -0.456522529309320E+00 ,    -0.882646952429950E-01 ,    -0.353188153917461E+00 ,     0.101505121302868E-01 ,    -0.491251134288925E-02 , 
  21.77000 ,    -0.500698887874345E-01 ,    -0.970873573390830E-01 ,    -0.929772937193431E-01 ,    -0.201848897838741E-02 ,    -0.725940706029665E+00 ,    -0.459439826450176E+00 ,    -0.577283439847610E-01 ,    -0.340393244919081E+00 ,     0.254470800923159E-01 ,    -0.412260115239557E-02 , 
  21.78000 ,    -0.445055559815752E-01 ,    -0.446764811152473E-01 ,    -0.674116809349844E-01 ,     0.847905018695103E-03 ,    -0.636263865754853E+00 ,    -0.407922405863033E+00 ,    -0.286728932720085E-01 ,    -0.293355800041374E+00 ,     0.396157495973146E-01 ,    -0.479042479709452E-02 , 
  21.79000 ,    -0.348281812470688E-01 ,     0.837203982510151E-02 ,    -0.445331468485909E-01 ,     0.541105311799311E-02 ,    -0.495256413288491E+00 ,    -0.322933772370809E+00 ,    -0.685064882039516E-02 ,    -0.225682438366728E+00 ,     0.500928281664719E-01 ,    -0.609822493478099E-02 , 
  21.80000 ,    -0.228378646806360E-01 ,     0.485763928702211E-01 ,    -0.311597547938062E-01 ,     0.106759776059476E-01 ,    -0.338606068157373E+00 ,    -0.228557358968294E+00 ,     0.303937668898539E-02 ,    -0.152408175533137E+00 ,     0.548063812728282E-01 ,    -0.699794770890725E-02 , 
  21.81000 ,    -0.101264683801438E-01 ,     0.657957131006012E-01 ,    -0.315762821618017E-01 ,     0.153822039578027E-01 ,    -0.198427975905329E+00 ,    -0.146487968650185E+00 ,    -0.151011150742076E-02 ,    -0.867604890970931E-01 ,     0.527303888578198E-01 ,    -0.647542711920691E-02 , 
  21.82000 ,     0.222586739776840E-02 ,     0.552304631672788E-01 ,    -0.466697198153176E-01 ,     0.182535139346190E-01 ,    -0.966233254872270E-01 ,    -0.913735973415659E-01 ,    -0.200812914537752E-01 ,    -0.375273460283465E-01 ,     0.442440352963570E-01 ,    -0.381051085638630E-02 , 
  21.83000 ,     0.137928233997620E-01 ,     0.182987241715631E-01 ,    -0.737828360092772E-01 ,     0.182587840301523E-01 ,    -0.408832419126846E-01 ,    -0.679641694362889E-01 ,    -0.492051500747889E-01 ,    -0.755759812573112E-02 ,     0.311879186119234E-01 ,     0.122916696986578E-02 , 
  21.84000 ,     0.247584734869630E-01 ,    -0.377566155929556E-01 ,    -0.107305847682656E+00 ,     0.148283513131904E-01 ,    -0.240912629554143E-01 ,    -0.706253072976680E-01 ,    -0.829163860700418E-01 ,     0.632483921312910E-02 ,     0.165757534556862E-01 ,     0.830759474798921E-02 , 
  21.85000 ,     0.357058729599843E-01 ,    -0.101420657669408E+00 ,    -0.139876462314601E+00 ,     0.798042471846929E-02 ,    -0.271480581806528E-01 ,    -0.852668996241040E-01 ,    -0.113908220332485E+00 ,     0.120142160267499E-01 ,     0.400238624312600E-02 ,     0.165730772835759E-01 , 
  21.86000 ,     0.472929146161833E-01 ,    -0.159285198738586E+00 ,    -0.163937244369128E+00 ,    -0.166822470296909E-02 ,    -0.245185197897232E-01 ,    -0.932228941790273E-01 ,    -0.135060946128930E+00 ,     0.197407837969075E-01 ,    -0.313319595896933E-02 ,     0.248327388183135E-01 , 
  21.87000 ,     0.598965168260100E-01 ,    -0.198766593470878E+00 ,    -0.173330484966250E+00 ,    -0.130082874901899E-01 ,     0.876798619673163E-02 ,    -0.762060491315920E-01 ,    -0.141017874953648E+00 ,     0.391587355299739E-01 ,    -0.241755408371445E-02 ,     0.318085093363552E-01 , 
  21.88000 ,     0.733145620577774E-01 ,    -0.210623008899418E+00 ,    -0.164607512157152E+00 ,    -0.246373562237340E-01 ,     0.902327431427945E-01 ,    -0.212341766516403E-01 ,    -0.129453337841715E+00 ,     0.765628181727892E-01 ,     0.696169077057269E-02 ,     0.364150668093623E-01 , 
  21.89000 ,     0.866038717846481E-01 ,    -0.190784846262200E+00 ,    -0.137791175698096E+00 ,    -0.351109088059436E-01 ,     0.224715804423322E+00 ,     0.755705507224718E-01 ,    -0.101730014264274E+00 ,     0.132865989973345E+00 ,     0.239310920117311E-01 ,     0.379952298286802E-01 , 
  21.90000 ,     0.981038838216846E-01 ,    -0.141158133505717E+00 ,    -0.964434465272087E-01 ,    -0.431938659735524E-01 ,     0.401981110821191E+00 ,     0.207171354218797E+00 ,    -0.627684711692746E-01 ,     0.202809669166192E+00 ,     0.456638419734238E-01 ,     0.364586663034972E-01 , 
  21.91000 ,     0.105655299517052E+00 ,    -0.692677733537443E-01 ,    -0.470309588669772E-01 ,    -0.480636779067290E-01 ,     0.597739933814086E+00 ,     0.356238820284376E+00 ,    -0.201240468030030E-01 ,     0.275615339834668E+00 ,     0.681212623091754E-01 ,     0.322929217016540E-01 , 
  21.92000 ,     0.106979119206496E+00 ,     0.131663057438181E-01 ,     0.227891719084325E-02 ,    -0.494279060111175E-01 ,     0.777947032242322E+00 ,     0.498133056531904E+00 ,     0.175533603628195E-01 ,     0.336975819197337E+00 ,     0.868977598501890E-01 ,     0.264460288282893E-01 , 
  21.93000 ,     0.100143469403200E+00 ,     0.924257902924813E-01 ,     0.431482055470957E-01 ,    -0.475382985788010E-01 ,     0.905523129420284E+00 ,     0.605669245421369E+00 ,     0.423542674815137E-01 ,     0.371991202994369E+00 ,     0.981871729055553E-01 ,     0.201100218619500E-01 , 
  21.94000 ,     0.840217716639391E-01 ,     0.155330241057880E+00 ,     0.686212665196786E-01 ,    -0.431050021291157E-01 ,     0.948128062142925E+00 ,     0.654700529500248E+00 ,     0.488392521550586E-01 ,     0.368440453560648E+00 ,     0.996521185479602E-01 ,     0.144573393948779E-01 , 
  21.95000 ,     0.586417071115370E-01 ,     0.191627455352268E+00 ,     0.743984265805869E-01 ,    -0.371340957233997E-01 ,     0.885361757517556E+00 ,     0.629360153235578E+00 ,     0.352746846357181E-01 ,     0.319691058000039E+00 ,     0.909921378348644E-01 ,     0.103920302082442E-01 , 
  21.96000 ,     0.253416972951362E-01 ,     0.195793402667312E+00 ,     0.595891044112875E-01 ,    -0.307251292921898E-01 ,     0.713858041595693E+00 ,     0.525851640108827E+00 ,     0.408672594312042E-02 ,     0.226606775677312E+00 ,     0.740695405743321E-01 ,     0.837268244857813E-02 , 
  21.97000 ,    -0.133125986788952E-01 ,     0.167920485691122E+00 ,     0.268102622014210E-01 ,    -0.248704043086006E-01 ,     0.449143576915951E+00 ,     0.353954100272382E+00 ,    -0.385851080621470E-01 ,     0.980075014860022E-01 ,     0.525504164684601E-01 ,     0.834553621320307E-02 , 
  21.98000 ,    -0.538518279840856E-01 ,     0.113552453546240E+00 ,    -0.183732779916825E-01 ,    -0.202939503949389E-01 ,     0.123779732630992E+00 ,     0.135864392632348E+00 ,    -0.841533720219022E-01 ,    -0.504727322776880E-01 ,     0.311298898422081E-01 ,     0.979901061225040E-02 , 
  21.99000 ,    -0.924170156028428E-01 ,     0.425247031949864E-01 ,    -0.685421802269602E-01 ,    -0.173570362589916E-01 ,    -0.217941589376891E+00 ,    -0.974630342217647E-01 ,    -0.123399892161095E+00 ,    -0.198953100667896E+00 ,     0.145091612818979E-01 ,     0.119216338895701E-01 , 
  22.00000 ,    -0.125373255688385E+00 ,    -0.329479817718385E-01 ,    -0.115825113555355E+00 ,    -0.160415509836556E-01 ,    -0.527769511641112E+00 ,    -0.311804097918661E+00 ,    -0.148449123176639E+00 ,    -0.326821579081354E+00 ,     0.635347189943602E-02 ,     0.138212392404299E-01 , 
  22.01000 ,    -0.149907826836149E+00 ,    -0.100561303686257E+00 ,    -0.153332698110438E+00 ,    -0.160063109301897E-01 ,    -0.762237296320772E+00 ,    -0.475923472286494E+00 ,    -0.154461473905314E+00 ,    -0.416514147721734E+00 ,     0.846935861844446E-02 ,     0.147500330933200E-01 , 
  22.02000 ,    -0.164495994674943E+00 ,    -0.150154304551637E+00 ,    -0.176347654030200E+00 ,    -0.166977138246120E-01 ,    -0.890661418288807E+00 ,    -0.567373488317652E+00 ,    -0.140668326558240E+00 ,    -0.456803100098499E+00 ,     0.203931119064748E-01 ,     0.142807428759298E-01 , 
  22.03000 ,    -0.169140042762367E+00 ,    -0.175472728233893E+00 ,    -0.183051966551228E+00 ,    -0.174876874040804E-01 ,    -0.900805649295249E+00 ,    -0.576678339891421E+00 ,    -0.110514892835475E+00 ,    -0.444924325976125E+00 ,     0.394900788476868E-01 ,     0.123930356839840E-01 , 
  22.04000 ,    -0.165329314810969E+00 ,    -0.175147859866807E+00 ,    -0.174668740848226E+00 ,    -0.178097115462748E-01 ,    -0.801065684810045E+00 ,    -0.509057223582854E+00 ,    -0.708758835910853E-01 ,    -0.387096836099452E+00 ,     0.615473434141166E-01 ,     0.945301027249903E-02 , 
  22.05000 ,    -0.155723151208283E+00 ,    -0.152728599959728E+00 ,    -0.155013856345889E+00 ,    -0.172675121818231E-01 ,    -0.618710274532187E+00 ,    -0.383322174965613E+00 ,    -0.305172399062963E-01 ,    -0.297306008094817E+00 ,     0.817275951608164E-01 ,     0.609574176694218E-02 , 
  22.06000 ,    -0.143613784163083E+00 ,    -0.115783407985783E+00 ,    -0.129567000683248E+00 ,    -0.156992947779457E-01 ,    -0.394493675469309E+00 ,    -0.228145540085337E+00 ,     0.185265836818353E-02 ,    -0.194570785477068E+00 ,     0.956667525222463E-01 ,     0.304477678400350E-02 , 
  22.07000 ,    -0.132271253935999E+00 ,    -0.742606545636375E-01 ,    -0.104261062965282E+00 ,    -0.131908402833514E-01 ,    -0.174675651976520E+00 ,    -0.764160174521750E-01 ,     0.195059231085395E-01 ,    -0.992231631924468E-01 ,     0.100462605193946E+00 ,     0.917254158339479E-03 , 
  22.08000 ,    -0.124297803641628E+00 ,    -0.384299403891117E-01 ,    -0.842367747348723E-01 ,    -0.100410332055982E-01 ,    -0.200437509453398E-02 ,     0.412144474099595E-01 ,     0.191616207697577E-01 ,    -0.289323172984797E-01 ,     0.953252645144806E-01 ,     0.654713937614782E-04 , 
  22.09000 ,    -0.121119421953318E+00 ,    -0.167996636973509E-01 ,    -0.728081252398733E-01 ,    -0.669145338743199E-02 ,     0.925701730407492E-01 ,     0.102325313471966E+00 ,     0.166860419790541E-02 ,     0.473682539212490E-02 ,     0.817376083730559E-01 ,     0.494959465317392E-03 , 
  22.10000 ,    -0.122716720746708E+00 ,    -0.144055184151650E-01 ,    -0.708354476451687E-01 ,    -0.363635156950970E-02 ,     0.958226351728280E-01 ,     0.970824112420309E-01 ,    -0.282448572054387E-01 ,    -0.145735394262207E-02 ,     0.630874260279241E-01 ,     0.187843685872453E-02 , 
  22.11000 ,    -0.127650907790789E+00 ,    -0.317918569555965E-01 ,    -0.766181597100527E-01 ,    -0.133037096181400E-02 ,     0.146504364858017E-01 ,     0.300932557633070E-01 ,    -0.630930309684079E-01 ,    -0.418830565679240E-01 ,     0.438561635827959E-01 ,     0.365980054879167E-02 , 
  22.12000 ,    -0.133382349880157E+00 ,    -0.648768648673574E-01 ,    -0.863154248229875E-01 ,    -0.109302021981354E-03 ,    -0.125530527948766E+00 ,    -0.806049210937093E-01 ,    -0.943680808229495E-01 ,    -0.103268001967887E+00 ,     0.285531205619078E-01 ,     0.521904015285933E-02 , 
  22.13000 ,    -0.136820760901321E+00 ,    -0.105727306120631E+00 ,    -0.948008417909770E-01 ,    -0.135007894932679E-03 ,    -0.286078015528477E+00 ,    -0.207226528475666E+00 ,    -0.114493478640677E+00 ,    -0.167472938389370E+00 ,     0.206441017676217E-01 ,     0.605350653087507E-02 , 
  22.14000 ,    -0.134999198671327E+00 ,    -0.144099098908177E+00 ,    -0.967759482786897E-01 ,    -0.137062774210881E-02 ,    -0.423061179857219E+00 ,    -0.317864088696265E+00 ,    -0.118553302864015E+00 ,    -0.215254615799485E+00 ,     0.217255544732618E-01 ,     0.592714447673712E-02 , 
  22.15000 ,    -0.125738359605311E+00 ,    -0.169456706979999E+00 ,    -0.879214458364466E-01 ,    -0.358727656580795E-02 ,    -0.496279442284164E+00 ,    -0.382952517750630E+00 ,    -0.105408929149709E+00 ,    -0.230268662730219E+00 ,     0.311384452483201E-01 ,     0.494793601005675E-02 , 
  22.16000 ,    -0.108168432260128E+00 ,    -0.173093167321158E+00 ,    -0.658620590500637E-01 ,    -0.639936158110862E-02 ,    -0.477583928651136E+00 ,    -0.381299646688764E+00 ,    -0.779558349983332E-01 ,    -0.202514422760004E+00 ,     0.461137397546557E-01 ,     0.355255981290828E-02 , 
  22.17000 ,    -0.830029784467988E-01 ,    -0.149950252861005E+00 ,    -0.307600297756677E-01 ,    -0.932256087209818E-02 ,    -0.356858929891832E+00 ,    -0.304497691521183E+00 ,    -0.424691419293545E-01 ,    -0.130534913020464E+00 ,     0.624172969453214E-01 ,     0.240128368292187E-02 , 
  22.18000 ,    -0.525075738859425E-01 ,    -0.997893849068031E-01 ,     0.145750977808244E-01 ,    -0.118463846260153E-01 ,    -0.144479612112351E+00 ,    -0.158849279311095E+00 ,    -0.719205917777340E-02 ,    -0.219328963367464E-01 ,     0.753453448259409E-01 ,     0.220922558275934E-02 , 
  22.19000 ,    -0.201656262950053E-01 ,    -0.274799822303609E-01 ,     0.650808696484420E-01 ,    -0.135118681939187E-01 ,     0.130247132551336E+00 ,     0.355705495993974E-01 ,     0.195101891736351E-01 ,     0.107901557871754E+00 ,     0.808397837417682E-01 ,     0.355649022482886E-02 , 
  22.20000 ,     0.989701923598511E-02 ,     0.576673060502108E-01 ,     0.114267193149940E+00 ,    -0.139842097087705E-01 ,     0.424365391428265E+00 ,     0.248534814382907E+00 ,     0.310147940126675E-01 ,     0.238602944912204E+00 ,     0.764644829895477E-01 ,     0.672522181659813E-02 , 
  22.21000 ,     0.336201489253265E-01 ,     0.143418277363126E+00 ,     0.155320609043306E+00 ,    -0.131101374713431E-01 ,     0.689255486839103E+00 ,     0.445263733049222E+00 ,     0.239093882693079E-01 ,     0.348630128231931E+00 ,     0.620159301349612E-01 ,     0.116049964102341E-01 , 
  22.22000 ,     0.477159545445262E-01 ,     0.216718975132215E+00 ,     0.182286107280312E+00 ,    -0.109507412420035E-01 ,     0.879774112872483E+00 ,     0.592916324386810E+00 ,    -0.125651631488789E-02 ,     0.419311175963859E+00 ,     0.396263377663478E-01 ,     0.176909740905070E-01 , 
  22.23000 ,     0.502414682359515E-01 ,     0.266006383819510E+00 ,     0.191112675987692E+00 ,    -0.778276305770886E-02 ,     0.962778437696392E+00 ,     0.666719595168522E+00 ,    -0.400921084385315E-01 ,     0.438346958327858E+00 ,     0.133346186555937E-01 ,     0.241762058305629E-01 , 
  22.24000 ,     0.409304288394007E-01 ,     0.283300733930572E+00 ,     0.180375061209368E+00 ,    -0.406511869114822E-02 ,     0.923386018720735E+00 ,     0.654556988589223E+00 ,    -0.853168706676350E-01 ,     0.402099011148143E+00 ,    -0.117769769759328E-01 ,     0.301162755075128E-01 , 
  22.25000 ,     0.212254441301811E-01 ,     0.265686649525553E+00 ,     0.151543725702282E+00 ,    -0.372570924913244E-03 ,     0.767765963114285E+00 ,     0.559142928417370E+00 ,    -0.128319041942304E+00 ,     0.316230305883004E+00 ,    -0.306837744001293E-01 ,     0.346268692680277E-01 , 
  22.26000 ,    -0.599087728477555E-02 ,     0.215897320436128E+00 ,     0.108756619774916E+00 ,     0.269560558844792E-02 ,     0.521933479389255E+00 ,     0.397382995720458E+00 ,    -0.160967904475265E+00 ,     0.194592516902243E+00 ,    -0.395074991281413E-01 ,     0.370672328283471E-01 , 
