 Q (1/Ang),Yb-Yb,Yb-Sn,Yb-O ,Sn-Sn,Sn-O ,O-O  
  32.68000 ,    -0.240504652557662E-01 ,    -0.137119726881072E-01 ,     0.109073700339054E-03 ,    -0.146932993946941E+00 ,    -0.549483800823063E-02 ,     0.123877998859613E-01 , 
  32.69000 ,    -0.269666902657178E-01 ,    -0.187854920275091E-01 ,    -0.583229821599315E-03 ,    -0.193542188665051E+00 ,    -0.494404010768741E-02 ,     0.145638958154233E-01 , 
  32.70000 ,    -0.297996795333013E-01 ,    -0.259068066850717E-01 ,    -0.989909071441289E-03 ,    -0.229181394841917E+00 ,    -0.534967017101797E-02 ,     0.161025467743693E-01 , 
  32.71000 ,    -0.314346343040450E-01 ,    -0.344491610707467E-01 ,    -0.113320880527274E-02 ,    -0.246246666168515E+00 ,    -0.626876711382961E-02 ,     0.169607758894603E-01 , 
  32.72000 ,    -0.309595381786354E-01 ,    -0.430652000736114E-01 ,    -0.114327066467072E-02 ,    -0.238980782416436E+00 ,    -0.749241065611454E-02 ,     0.172280613253767E-01 , 
  32.73000 ,    -0.278793445526900E-01 ,    -0.500008305615867E-01 ,    -0.120635619414373E-02 ,    -0.205027404246332E+00 ,    -0.908890466539095E-02 ,     0.170878087909587E-01 , 
  32.74000 ,    -0.222293682633443E-01 ,    -0.535418291959303E-01 ,    -0.149302608914539E-02 ,    -0.146474522078961E+00 ,    -0.113401431723697E-01 ,     0.167580703170276E-01 , 
  32.75000 ,    -0.145612956334668E-01 ,    -0.524793107363865E-01 ,    -0.208746973813118E-02 ,    -0.700591866048148E-01 ,    -0.145934238279155E-01 ,     0.164285988854330E-01 , 
  32.76000 ,    -0.580698517784533E-02 ,    -0.464736061588200E-01 ,    -0.293966984396253E-02 ,     0.136238279434695E-01 ,    -0.190759401788296E-01 ,     0.162118253475984E-01 , 
  32.77000 ,     0.294437609267555E-02 ,    -0.362198722675075E-01 ,    -0.385664954775374E-02 ,     0.918402711134569E-01 ,    -0.247307630371577E-01 ,     0.161209364577997E-01 , 
  32.78000 ,     0.106988573398234E-01 ,    -0.233668585434861E-01 ,    -0.453895546615456E-02 ,     0.152063474062502E+00 ,    -0.311281202831071E-01 ,     0.160801758018181E-01 , 
  32.79000 ,     0.167763425659512E-01 ,    -0.102006873290330E-01 ,    -0.465628878887393E-02 ,     0.184477987817365E+00 ,    -0.374854976971697E-01 ,     0.159630544823768E-01 , 
  32.80000 ,     0.209406671335132E-01 ,     0.836699017405889E-03 ,    -0.394493783157829E-02 ,     0.184094930289288E+00 ,    -0.427999435663195E-01 ,     0.156460097704371E-01 , 
  32.81000 ,     0.234101699375480E-01 ,     0.768378123409939E-02 ,    -0.230235687476249E-02 ,     0.151986812688136E+00 ,    -0.460640911703177E-01 ,     0.150605072539472E-01 , 
  32.82000 ,     0.247486752982915E-01 ,     0.912547826267076E-02 ,     0.147070014489567E-03 ,     0.953214893623570E-01 ,    -0.465124695424282E-01 ,     0.142269715141192E-01 , 
  32.83000 ,     0.256680575599571E-01 ,     0.507971533809915E-02 ,     0.303574467431755E-02 ,     0.261303829867037E-01 ,    -0.438335320627090E-01 ,     0.132592027393354E-01 , 
  32.84000 ,     0.267966307711208E-01 ,    -0.336307403431477E-02 ,     0.579584992874477E-02 ,    -0.409721413599397E-01 ,    -0.382887574879883E-01 ,     0.123366605581454E-01 , 
  32.85000 ,     0.284766497008018E-01 ,    -0.141579104869400E-01 ,     0.775744450287210E-02 ,    -0.916592885696456E-01 ,    -0.307019291798761E-01 ,     0.116517343032467E-01 , 
  32.86000 ,     0.306467754916003E-01 ,    -0.247321052301624E-01 ,     0.828368466809457E-02 ,    -0.114749200867860E+00 ,    -0.223138310409064E-01 ,     0.113470889708850E-01 , 
  32.87000 ,     0.328432325490871E-01 ,    -0.325256012605693E-01 ,     0.691495348199564E-02 ,    -0.104436603592069E+00 ,    -0.145318700768796E-01 ,     0.114620223104797E-01 , 
  32.88000 ,     0.343221389198244E-01 ,    -0.355255903243884E-01 ,     0.348958879223677E-02 ,    -0.614163362005749E-01 ,    -0.863165035073325E-02 ,     0.119052305113268E-01 , 
  32.89000 ,     0.342731067702089E-01 ,    -0.326801787577378E-01 ,    -0.178781992215556E-02 ,     0.734170890838363E-02 ,    -0.548105736594658E-02 ,     0.124646766093992E-01 , 
  32.90000 ,     0.320690425390465E-01 ,    -0.241059027510866E-01 ,    -0.834944955286580E-02 ,     0.901080902067142E-01 ,    -0.535330530310740E-02 ,     0.128550697671830E-01 , 
  32.91000 ,     0.274857395954387E-01 ,    -0.110520088646733E-01 ,    -0.153425728228834E-01 ,     0.172855447623739E+00 ,    -0.787452198110342E-02 ,     0.127925226870064E-01 , 
  32.92000 ,     0.208305078596279E-01 ,     0.436127309892020E-02 ,    -0.217708449227046E-01 ,     0.242115064616067E+00 ,    -0.121189866236552E-01 ,     0.120773121194106E-01 , 
  32.93000 ,     0.129405869221077E-01 ,     0.195655450889499E-01 ,    -0.266720555852291E-01 ,     0.287597945581865E+00 ,    -0.168292673669735E-01 ,     0.106618716515726E-01 , 
  32.94000 ,     0.504424883623299E-02 ,     0.320327548718095E-01 ,    -0.292971595736799E-01 ,     0.304016584426657E+00 ,    -0.207082811446505E-01 ,     0.868351833941031E-02 , 
  32.95000 ,    -0.148766247121620E-02 ,     0.397267195711096E-01 ,    -0.292541778360690E-01 ,     0.291739445756508E+00 ,    -0.227133179463006E-01 ,     0.644963946715018E-02 , 
  32.96000 ,    -0.544325892972331E-02 ,     0.414309328226993E-01 ,    -0.265871799509409E-01 ,     0.256187931085658E+00 ,    -0.222825334837849E-01 ,     0.437520870852692E-02 , 
  32.97000 ,    -0.605241199221593E-02 ,     0.368997222332420E-01 ,    -0.217736263227045E-01 ,     0.206178547830257E+00 ,    -0.194420554143227E-01 ,     0.288546779116611E-02 , 
  32.98000 ,    -0.318128450008006E-02 ,     0.268221482883273E-01 ,    -0.156400389686592E-01 ,     0.151651225887764E+00 ,    -0.147720384233602E-01 ,     0.230693319897813E-02 , 
  32.99000 ,     0.261142869599999E-02 ,     0.126282727346832E-01 ,    -0.921266192452946E-02 ,     0.101352065898195E+00 ,    -0.924496904017454E-02 ,     0.277464430405225E-02 , 
  33.00000 ,     0.101743265957514E-01 ,    -0.380364905678299E-02 ,    -0.353286990094692E-02 ,     0.610264065776123E-01 ,    -0.398037011689261E-02 ,     0.418118590609237E-02 , 
  33.01000 ,     0.179997900710133E-01 ,    -0.204685100794786E-01 ,     0.526182468804778E-03 ,     0.325313163134915E-01 ,     0.209262742897067E-04 ,     0.618374619525141E-02 , 
  33.02000 ,     0.245446918586386E-01 ,    -0.355195342905624E-01 ,     0.240614732560062E-02 ,     0.140334884249022E-01 ,     0.209714610693664E-02 ,     0.827139703442790E-02 , 
  33.03000 ,     0.285621269578173E-01 ,    -0.474726069339660E-01 ,     0.194609197465628E-02 ,     0.118027133285749E-02 ,     0.204884718274873E-02 ,     0.987935303538194E-02 , 
  33.04000 ,     0.293676380591877E-01 ,    -0.553122902995380E-01 ,    -0.612381424100065E-03 ,    -0.111125687880015E-01 ,     0.140095511597812E-03 ,     0.105241342377254E-01 , 
  33.05000 ,     0.269784320289020E-01 ,    -0.585084588104089E-01 ,    -0.469497661937668E-02 ,    -0.267625935398739E-01 ,    -0.301525557312607E-02 ,     0.992677436775587E-02 , 
  33.06000 ,     0.220938682257068E-01 ,    -0.569711054682260E-01 ,    -0.952207156377884E-02 ,    -0.470373760659816E-01 ,    -0.664577257312082E-02 ,     0.809250988437566E-02 , 
  33.07000 ,     0.159228544168170E-01 ,    -0.509776943594108E-01 ,    -0.142655135202670E-01 ,    -0.698964080504927E-01 ,    -0.100380186920429E-01 ,     0.532477951920409E-02 , 
  33.08000 ,     0.989967793102468E-02 ,    -0.411022525346300E-01 ,    -0.182023795240134E-01 ,    -0.903487680888187E-01 ,    -0.127167938766969E-01 ,     0.216680350576752E-02 , 
  33.09000 ,     0.535557718285840E-02 ,    -0.281615727009826E-01 ,    -0.208358120868738E-01 ,    -0.101748395841557E+00 ,    -0.145434051850567E-01 ,    -0.718185857645631E-03 , 
  33.10000 ,     0.322287331752914E-02 ,    -0.131771343544322E-01 ,    -0.219616485089873E-01 ,    -0.976988894370069E-01 ,    -0.157094790284976E-01 ,    -0.270124420884528E-02 , 
  33.11000 ,     0.383958119687931E-02 ,     0.266216795560582E-02 ,    -0.216720587217872E-01 ,    -0.740715661984274E-01 ,    -0.166333202266278E-01 ,    -0.334008787569245E-02 , 
  33.12000 ,     0.689744669457906E-02 ,     0.180569076110016E-01 ,    -0.203009197847393E-01 ,    -0.305967845607643E-01 ,    -0.177926400003600E-01 ,    -0.249218774469354E-02 , 
  33.13000 ,     0.115415403313288E-01 ,     0.316896068872537E-01 ,    -0.183272567888573E-01 ,     0.284189077131454E-01 ,    -0.195444358957684E-01 ,    -0.359599429265667E-03 , 
  33.14000 ,     0.165934226419881E-01 ,     0.423558805226530E-01 ,    -0.162604283272000E-01 ,     0.944901908821654E-01 ,    -0.219854770751437E-01 ,     0.254762862957844E-02 , 
  33.15000 ,     0.208412312582318E-01 ,     0.491202291101741E-01 ,    -0.145325524325393E-01 ,     0.156433973235543E+00 ,    -0.248946925910949E-01 ,     0.552306679416191E-02 , 
  33.16000 ,     0.233256244197200E-01 ,     0.514671038209723E-01 ,    -0.134199566324711E-01 ,     0.202633414419238E+00 ,    -0.277752449290434E-01 ,     0.782559953579549E-02 , 
  33.17000 ,     0.235535651076101E-01 ,     0.494097900842638E-01 ,    -0.130073898198007E-01 ,     0.223582560561062E+00 ,    -0.299857023537527E-01 ,     0.885338756437058E-02 , 
  33.18000 ,     0.215913383822826E-01 ,     0.435224203294539E-01 ,    -0.131984036347459E-01 ,     0.214124705520291E+00 ,    -0.309242794709693E-01 ,     0.828837942792003E-02 , 
  33.19000 ,     0.180188778379351E-01 ,     0.348743682012556E-01 ,    -0.137650915638960E-01 ,     0.174851859358201E+00 ,    -0.302145496801451E-01 ,     0.617590259022539E-02 , 
  33.20000 ,     0.137616925248219E-01 ,     0.248683059788978E-01 ,    -0.144224551341461E-01 ,     0.112313716684288E+00 ,    -0.278396102779141E-01 ,     0.291893097066621E-02 , 
  33.21000 ,     0.984598619820098E-02 ,     0.150075719481803E-01 ,    -0.149085702215824E-01 ,     0.379499742242936E-01 ,    -0.241848380445221E-01 ,    -0.813028242216621E-03 , 
  33.22000 ,     0.713989011346053E-02 ,     0.663836920802402E-02 ,    -0.150520254067718E-01 ,    -0.340524998275653E-01 ,    -0.199736097775470E-01 ,    -0.423977227992308E-02 , 
  33.23000 ,     0.614513615151614E-02 ,     0.721750906785947E-03 ,    -0.148123738616172E-01 ,    -0.895334327070312E-01 ,    -0.161091836801729E-01 ,    -0.665431127669180E-02 , 
  33.24000 ,     0.688904092258584E-02 ,    -0.231397321210397E-02 ,    -0.142863344919434E-01 ,    -0.117177854854755E+00 ,    -0.134615971065575E-01 ,    -0.759090861745644E-02 , 
  33.25000 ,     0.894032791639744E-02 ,    -0.260745427923344E-02 ,    -0.136804720124500E-01 ,    -0.110784575731818E+00 ,    -0.126540104051628E-01 ,    -0.693664431771029E-02 , 
  33.26000 ,     0.115408983057871E-01 ,    -0.779084193991497E-03 ,    -0.132582925816475E-01 ,    -0.705129532713724E-01 ,    -0.139041688065068E-01 ,    -0.495914976354449E-02 , 
  33.27000 ,     0.138170715965224E-01 ,     0.225050323619159E-02 ,    -0.132746550283380E-01 ,    -0.286245299670711E-02 ,    -0.169631329050137E-01 ,    -0.224320727550654E-02 , 
  33.28000 ,     0.150150539104024E-01 ,     0.549130365212093E-02 ,    -0.139122725028375E-01 ,     0.805858437672794E-01 ,    -0.211686468989418E-01 ,     0.449098221866794E-03 , 
  33.29000 ,     0.147008355829557E-01 ,     0.810557613795401E-02 ,    -0.152337510559036E-01 ,     0.165376626651898E+00 ,    -0.256009817787945E-01 ,     0.236140551840223E-02 , 
  33.30000 ,     0.128751108964934E-01 ,     0.956543768499257E-02 ,    -0.171586435969378E-01 ,     0.236860112975753E+00 ,    -0.293025926641331E-01 ,     0.292540208596249E-02 , 
  33.31000 ,     0.997615979215445E-02 ,     0.971022672278890E-02 ,    -0.194694379375017E-01 ,     0.282792018928849E+00 ,    -0.315064548667452E-01 ,     0.189856593702813E-02 , 
  33.32000 ,     0.677205630309873E-02 ,     0.869602815448120E-02 ,    -0.218445043242052E-01 ,     0.295349439539795E+00 ,    -0.318158278771103E-01 ,    -0.575906989662611E-03 , 
  33.33000 ,     0.417085161343791E-02 ,     0.686055914131382E-02 ,    -0.239109845101901E-01 ,     0.272212357432787E+00 ,    -0.302909714977089E-01 ,    -0.400148315441119E-02 , 
  33.34000 ,     0.299679979149519E-02 ,     0.455102918829357E-02 ,    -0.253072890774472E-01 ,     0.216579701701307E+00 ,    -0.274225928410872E-01 ,    -0.764520011551392E-02 , 
  33.35000 ,     0.378769289236152E-02 ,     0.197349771987199E-02 ,    -0.257437212066986E-01 ,     0.136219396869100E+00 ,    -0.240010966416258E-01 ,    -0.107109428372306E-01 , 
  33.36000 ,     0.666162781204235E-02 ,    -0.883911728203641E-03 ,    -0.250507404648444E-01 ,     0.418404448866460E-01 ,    -0.209172942157251E-01 ,    -0.125274009553743E-01 , 
  33.37000 ,     0.112831842637656E-01 ,    -0.422370785249693E-02 ,    -0.232071100681208E-01 ,    -0.548181079508232E-01 ,    -0.189471056925432E-01 ,    -0.127056324668590E-01 , 
  33.38000 ,     0.169340103645800E-01 ,    -0.830981313088762E-02 ,    -0.203439787727847E-01 ,    -0.142779100868884E+00 ,    -0.185755932886879E-01 ,    -0.112287047199935E-01 , 
  33.39000 ,     0.226676218601288E-01 ,    -0.132724202484247E-01 ,    -0.167250903298884E-01 ,    -0.213182377662054E+00 ,    -0.199037987152546E-01 ,    -0.845248008251424E-02 , 
  33.40000 ,     0.275090582864556E-01 ,    -0.189083846472348E-01 ,    -0.127071012490237E-01 ,    -0.260032401140850E+00 ,    -0.226586618729058E-01 ,    -0.501817251593016E-02 , 
  33.41000 ,     0.306513777514684E-01 ,    -0.245477757240426E-01 ,    -0.868688807934746E-02 ,    -0.280334679951473E+00 ,    -0.262981296024159E-01 ,    -0.169854124047739E-02 , 
  33.42000 ,     0.316044594724128E-01 ,    -0.290461752404607E-01 ,    -0.504440667014549E-02 ,    -0.273760237628951E+00 ,    -0.301780853959985E-01 ,     0.784660885854179E-03 , 
  33.43000 ,     0.302657365595904E-01 ,    -0.309325761800999E-01 ,    -0.208999921908325E-02 ,    -0.242061852768775E+00 ,    -0.337318407236019E-01 ,     0.192789182438271E-02 , 
  33.44000 ,     0.269031928390389E-01 ,    -0.287010739086857E-01 ,    -0.240783161219657E-04 ,    -0.188475646275684E+00 ,    -0.366108907379890E-01 ,     0.155787237353133E-02 , 
  33.45000 ,     0.220626557356310E-01 ,    -0.211914838327752E-01 ,     0.108496059146856E-02 ,    -0.117281846676396E+00 ,    -0.387479244820761E-01 ,    -0.137433894320129E-03 , 
  33.46000 ,     0.164285636224307E-01 ,    -0.797123757852906E-02 ,     0.130163813109520E-02 ,    -0.335930851504231E-01 ,    -0.403262363318115E-01 ,    -0.266485014638093E-02 , 
  33.47000 ,     0.106759039805710E-01 ,     0.103818353336638E-01 ,     0.803463212565405E-03 ,     0.566773536210548E-01 ,    -0.416672542314354E-01 ,    -0.535383833807876E-02 , 
  33.48000 ,     0.534928772087617E-02 ,     0.321837942748850E-01 ,    -0.156152435471434E-03 ,     0.146804697794968E+00 ,    -0.430721720295740E-01 ,    -0.752389222656855E-02 , 
  33.49000 ,     0.794292880919205E-03 ,     0.547873715066083E-01 ,    -0.129565414812417E-02 ,     0.229372631766074E+00 ,    -0.446677893466729E-01 ,    -0.865023721040417E-02 , 
  33.50000 ,    -0.285023585656507E-02 ,     0.749614962068772E-01 ,    -0.235543531525390E-02 ,     0.296668258428169E+00 ,    -0.463065062199905E-01 ,    -0.848784621781800E-02 , 
  33.51000 ,    -0.560751534106008E-02 ,     0.894481535773181E-01 ,    -0.314138413523613E-02 ,     0.341410108509513E+00 ,    -0.475557816576560E-01 ,    -0.712473791162196E-02 , 
  33.52000 ,    -0.758770444634267E-02 ,     0.955891789398763E-01 ,    -0.355401074965911E-02 ,     0.357748850923080E+00 ,    -0.477870580126997E-01 ,    -0.495333280528579E-02 , 
  33.53000 ,    -0.891024703386508E-02 ,     0.918897929455610E-01 ,    -0.359777005706151E-02 ,     0.342364731598453E+00 ,    -0.463450331001776E-01 ,    -0.256880825248850E-02 , 
  33.54000 ,    -0.964899975416222E-02 ,     0.783898350504357E-01 ,    -0.336884770909038E-02 ,     0.295408144697973E+00 ,    -0.427533055130247E-01 ,    -0.620922196481412E-03 , 
  33.55000 ,    -0.981555016749091E-02 ,     0.567485211291694E-01 ,    -0.302388678663929E-02 ,     0.221015995579555E+00 ,    -0.368989341537346E-01 ,     0.343576955435280E-03 , 
  33.56000 ,    -0.938216029099362E-02 ,     0.300074352982245E-01 ,    -0.273610390014053E-02 ,     0.127195896045905E+00 ,    -0.291405147207678E-01 ,     0.953118199667783E-05 , 
  33.57000 ,    -0.833207241599955E-02 ,     0.206652895184464E-02 ,    -0.264813156582296E-02 ,     0.249924843430437E-01 ,    -0.203020127707720E-01 ,    -0.163734257210141E-02 , 
  33.58000 ,    -0.671561162903281E-02 ,    -0.230269199631240E-01 ,    -0.283201976576530E-02 ,    -0.729922183467589E-01 ,    -0.115435742128448E-01 ,    -0.431540985386648E-02 , 
  33.59000 ,    -0.468836228087533E-02 ,    -0.418316228370703E-01 ,    -0.326574124904674E-02 ,    -0.154497478258626E+00 ,    -0.413340239401837E-02 ,    -0.752268654378642E-02 , 
  33.60000 ,    -0.251328902766597E-02 ,    -0.521497995880191E-01 ,    -0.383232814947668E-02 ,    -0.209581030292463E+00 ,     0.827210815030920E-03 ,    -0.106622471507772E-01 , 
  33.61000 ,    -0.520321286636075E-03 ,    -0.534130004277884E-01 ,    -0.434296643628079E-02 ,    -0.232291976564984E+00 ,     0.265821951417905E-02 ,    -0.131852050604369E-01 , 
  33.62000 ,     0.968878778246871E-03 ,    -0.467336568062783E-01 ,    -0.457994952774485E-02 ,    -0.221698820635971E+00 ,     0.126886485199544E-02 ,    -0.147158256604650E-01 , 
  33.63000 ,     0.173079142654196E-02 ,    -0.346125105351662E-01 ,    -0.435053497051870E-02 ,    -0.182051761769804E+00 ,    -0.280703723437379E-02 ,    -0.151290308697661E-01 , 
  33.64000 ,     0.171754267850511E-02 ,    -0.203676646012669E-01 ,    -0.353962198941391E-02 ,    -0.122029909932221E+00 ,    -0.852289502748694E-02 ,    -0.145634293280211E-01 , 
  33.65000 ,     0.109609428408396E-02 ,    -0.741205331625438E-02 ,    -0.214862817879112E-02 ,    -0.532092557994474E-01 ,    -0.145555153130504E-01 ,    -0.133696209372394E-01 , 
  33.66000 ,     0.232218251751099E-03 ,     0.146151907007469E-02 ,    -0.310305903932764E-03 ,     0.119554876435990E-01 ,    -0.196105227498550E-01 ,    -0.120095993938384E-01 , 
  33.67000 ,    -0.382908434655882E-03 ,     0.463248379188617E-02 ,     0.172584232895390E-02 ,     0.622475935441298E-01 ,    -0.227227039213883E-01 ,    -0.109345956017741E-01 , 
  33.68000 ,    -0.249216834226485E-03 ,     0.192557449016044E-02 ,     0.363639116454371E-02 ,     0.895044793987374E-01 ,    -0.234763666506178E-01 ,    -0.104729219742718E-01 , 
  33.69000 ,     0.101039525509197E-02 ,    -0.544622677881473E-02 ,     0.508724463439746E-02 ,     0.898064477532462E-01 ,    -0.220894700994784E-01 ,    -0.107554768984232E-01 , 
  33.70000 ,     0.353716524520747E-02 ,    -0.152441834331692E-01 ,     0.580423171684354E-02 ,     0.638488885529086E-01 ,    -0.193388483130122E-01 ,    -0.116958188060799E-01 , 
