 Q (1/Ang),Yb-Yb,Yb-Ti,Yb-Sn,Yb-O ,Ti-Ti,Ti-Sn,Ti-O ,Sn-Sn,Sn-O ,O-O  
   1.72000 ,    -0.641070710319352E+01 ,     0.348575488266518E+01 ,     0.320275727942568E+01 ,     0.170347774090113E+00 ,    -0.677703066173424E+01 ,    -0.666421010485806E+01 ,    -0.148387184547802E+01 ,    -0.728992150093301E+01 ,    -0.164080498617548E+01 ,    -0.826771831299809E+00 , 
   1.73000 ,    -0.538259194381840E+01 ,     0.419157538870591E+01 ,     0.390467132515666E+01 ,     0.191207283864513E+00 ,    -0.569406572330449E+01 ,    -0.553426804993510E+01 ,    -0.879324713051463E+00 ,    -0.619341988563380E+01 ,    -0.106605990381793E+01 ,    -0.990186887348320E+00 , 
   1.74000 ,    -0.423906116424188E+01 ,     0.391931676940917E+01 ,     0.362101509065991E+01 ,     0.144588692358910E+00 ,    -0.446060536014470E+01 ,    -0.423901676164223E+01 ,    -0.442633562340684E-01 ,    -0.493087060354158E+01 ,    -0.272406749811160E+00 ,    -0.122217246668987E+01 , 
   1.75000 ,    -0.324064247804530E+01 ,     0.268898225552616E+01 ,     0.237127862683969E+01 ,     0.360610580847338E-01 ,    -0.335827514870951E+01 ,    -0.307742583830233E+01 ,     0.822797430923346E+00 ,    -0.377505332339149E+01 ,     0.547239853007011E+00 ,    -0.145611268021412E+01 , 
   1.76000 ,    -0.262606377641681E+01 ,     0.757163412860313E+00 ,     0.415904832675393E+00 ,    -0.112373892892682E+00 ,    -0.265107661303223E+01 ,    -0.233202340652204E+01 ,     0.151231675002747E+01 ,    -0.298387054036742E+01 ,     0.119104620078058E+01 ,    -0.162682809999038E+01 , 
   1.77000 ,    -0.255661286368306E+01 ,    -0.143395331453190E+01 ,    -0.179544850117041E+01 ,    -0.266283769514732E+00 ,    -0.252361857880387E+01 ,    -0.220298658328813E+01 ,     0.185403009292040E+01 ,    -0.274109756816009E+01 ,     0.149716600447582E+01 ,    -0.168776450058044E+01 , 
   1.78000 ,    -0.307549183702591E+01 ,    -0.335548524546123E+01 ,    -0.372476719677686E+01 ,    -0.386320933387355E+00 ,    -0.303460930034663E+01 ,    -0.275784088473736E+01 ,     0.175854334714558E+01 ,    -0.311110135464624E+01 ,     0.138352897564585E+01 ,    -0.162332707915875E+01 , 
   1.79000 ,    -0.409200453597727E+01 ,    -0.451700905333479E+01 ,    -0.487352825940895E+01 ,    -0.437720394787246E+00 ,    -0.409687627382644E+01 ,    -0.390892929535202E+01 ,     0.124017078419416E+01 ,    -0.401839675523358E+01 ,     0.868867854451731E+00 ,    -0.145312476490062E+01 , 
   1.80000 ,    -0.539532310354146E+01 ,    -0.458892853180185E+01 ,    -0.490776755609191E+01 ,    -0.399613291334871E+00 ,    -0.548972849021271E+01 ,    -0.542513872274129E+01 ,     0.415336062019012E+00 ,    -0.525790792413224E+01 ,     0.697628756419007E-01 ,    -0.122694274625379E+01 , 
   1.81000 ,    -0.669620429015082E+01 ,    -0.349224909987067E+01 ,    -0.374978256443720E+01 ,    -0.271822277273836E+00 ,    -0.690247679652522E+01 ,    -0.697698155586997E+01 ,    -0.523395412465753E+00 ,    -0.653524589562387E+01 ,    -0.825827084840390E+00 ,    -0.101164438281048E+01 , 
   1.82000 ,    -0.768871870455262E+01 ,    -0.143230230475057E+01 ,    -0.161238943455870E+01 ,    -0.771906258684842E-01 ,    -0.800087278790248E+01 ,    -0.820659217268504E+01 ,    -0.135180882917437E+01 ,    -0.752957541873482E+01 ,    -0.160247257518463E+01 ,    -0.873313281765059E+00 , 
   1.83000 ,    -0.811921099082917E+01 ,     0.113477573506394E+01 ,     0.103574855584971E+01 ,     0.141607236863363E+00 ,    -0.850268140651018E+01 ,    -0.880818345816390E+01 ,    -0.186677775590852E+01 ,    -0.796620630326262E+01 ,    -0.206836053428264E+01 ,    -0.859239467961172E+00 , 
   1.84000 ,    -0.784745871016413E+01 ,     0.359848298772346E+01 ,     0.356923963624077E+01 ,     0.330586869698892E+00 ,    -0.824586480329565E+01 ,    -0.860142302270019E+01 ,    -0.193492558032299E+01 ,    -0.768317393666126E+01 ,    -0.210152814452516E+01 ,    -0.984485129550556E+00 , 
   1.85000 ,    -0.688595423446169E+01 ,     0.533371680065583E+01 ,     0.534935541569251E+01 ,     0.436800864376301E+00 ,    -0.723365608038695E+01 ,    -0.758085168785779E+01 ,    -0.152572871238014E+01 ,    -0.667653273840752E+01 ,    -0.168027640092578E+01 ,    -0.122667873631909E+01 , 
   1.86000 ,    -0.540733188643371E+01 ,     0.585288894765719E+01 ,     0.587982860039991E+01 ,     0.421913618231386E+00 ,    -0.564512138059206E+01 ,    -0.592890334569404E+01 ,    -0.721113053110383E+00 ,    -0.511294108240906E+01 ,    -0.890447077553027E+00 ,    -0.153063299665296E+01 , 
   1.87000 ,    -0.371644580603175E+01 ,     0.493475460952335E+01 ,     0.493843643493445E+01 ,     0.273820233398785E+00 ,    -0.380685093448878E+01 ,    -0.398748876578722E+01 ,     0.300999597199262E+00 ,    -0.330468881679593E+01 ,     0.923778115642791E-01 ,    -0.182186471010026E+01 , 
   1.88000 ,    -0.219116284334276E+01 ,     0.269778729381897E+01 ,     0.265137668138609E+01 ,     0.132349694886938E-01 ,    -0.212975567002956E+01 ,    -0.219198100136531E+01 ,     0.130572145476168E+01 ,    -0.165030191100314E+01 ,     0.104186065407646E+01 ,    -0.202574525896054E+01 , 
   1.89000 ,    -0.120296944345175E+01 ,    -0.402906274481019E+00 ,    -0.511006541265695E+00 ,    -0.306979071318945E+00 ,    -0.102280467444122E+01 ,    -0.979903934992268E+00 ,     0.205410284401522E+01 ,    -0.551574948896807E+00 ,     0.173225876870885E+01 ,    -0.208743461605328E+01 , 
   1.90000 ,    -0.103344960461922E+01 ,    -0.365951203575836E+01 ,    -0.382143081839198E+01 ,    -0.610508003109768E+00 ,    -0.801181601845939E+00 ,    -0.692806069248716E+00 ,     0.235798069569744E+01 ,    -0.323633376425998E+00 ,     0.199045442649696E+01 ,    -0.198737468216813E+01 , 
   1.91000 ,    -0.180440741614966E+01 ,    -0.626214736024236E+01 ,    -0.645104044552018E+01 ,    -0.813286351527253E+00 ,    -0.160844090651962E+01 ,    -0.149224846145081E+01 ,     0.212435575764291E+01 ,    -0.111706683899885E+01 ,     0.173682320359642E+01 ,    -0.174807318706735E+01 , 
   1.92000 ,    -0.343737285168974E+01 ,    -0.748584751322951E+01 ,    -0.766148344048817E+01 ,    -0.843418306582915E+00 ,    -0.337020260837318E+01 ,    -0.330885391062933E+01 ,     0.137923817813817E+01 ,    -0.286961651071435E+01 ,     0.100567392519252E+01 ,    -0.142999784498179E+01 , 
   1.93000 ,    -0.565272499990902E+01 ,    -0.687336939521528E+01 ,    -0.699189927873919E+01 ,    -0.661236903586657E+00 ,    -0.579100965093346E+01 ,    -0.583719570786566E+01 ,     0.265537854287761E+00 ,    -0.529949555679936E+01 ,    -0.593256420017006E-01 ,    -0.111713007217668E+01 , 
   1.94000 ,    -0.801073410458294E+01 ,    -0.437175980211651E+01 ,    -0.439760792855956E+01 ,    -0.274899270426702E+00 ,    -0.839730692973669E+01 ,    -0.858010900209054E+01 ,    -0.984588610649264E+00 ,    -0.794416590071485E+01 ,    -0.123364334289830E+01 ,    -0.895428755245695E+00 , 
   1.95000 ,    -0.998806643701181E+01 ,    -0.388475524775227E+00 ,    -0.305544029269690E+00 ,     0.252620795374262E+00 ,    -0.106198437821042E+02 ,    -0.109356470548403E+02 ,    -0.209683592700912E+01 ,    -0.102389386137827E+02 ,    -0.225785037537664E+01 ,    -0.829442100338180E+00 , 
   1.96000 ,    -0.110755543780297E+02 ,     0.425130693051900E+01 ,     0.443203819627940E+01 ,     0.807846078749843E+00 ,    -0.119001870702686E+02 ,    -0.123105610316914E+02 ,    -0.281095269436996E+01 ,    -0.116210889688485E+02 ,    -0.289081803803321E+01 ,    -0.943049259911630E+00 , 
   1.97000 ,    -0.108779967479584E+02 ,     0.844387660867188E+01 ,     0.868267660915486E+01 ,     0.124293537366210E+01 ,    -0.118003412426959E+02 ,    -0.122378985267443E+02 ,    -0.293385387719918E+01 ,    -0.116391712209995E+02 ,    -0.295850306540882E+01 ,    -0.120957506160425E+01 , 
   1.98000 ,    -0.919559021209699E+01 ,     0.110192062320045E+02 ,     0.112529502470378E+02 ,     0.140164927491392E+01 ,    -0.100930218772659E+02 ,    -0.104745498574794E+02 ,    -0.237835913685250E+01 ,    -0.100452724257664E+02 ,    -0.238795438972295E+01 ,    -0.155442356567908E+01 , 
   1.99000 ,    -0.606968264179261E+01 ,     0.109857243416527E+02 ,     0.111397966259295E+02 ,     0.115080419905374E+01 ,    -0.681337168105413E+01 ,    -0.705785986142140E+01 ,    -0.117968170630245E+01 ,    -0.685062983281779E+01 ,    -0.121975680076631E+01 ,    -0.187038499989854E+01 , 
   2.00000 ,    -0.178237033072487E+01 ,     0.775810889979793E+01 ,     0.776275409099200E+01 ,     0.411243323297194E+00 ,    -0.226030548495479E+01 ,    -0.230823920743749E+01 ,     0.513136633694376E+00 ,    -0.233195191351774E+01 ,     0.402872059023322E+00 ,    -0.204259117572268E+01 , 
   2.01000 ,     0.319129258319723E+01 ,     0.131968813121633E+01 ,     0.112746563050171E+01 ,    -0.818161218815520E+00 ,     0.305421646487615E+01 ,     0.322445890997805E+01 ,     0.246811442064430E+01 ,     0.301439077114568E+01 ,     0.226489535606129E+01 ,    -0.197750642797367E+01 , 
   2.02000 ,     0.826992121190997E+01 ,    -0.771760584483438E+01 ,    -0.811717791005803E+01 ,    -0.244915021591520E+01 ,     0.849891969032053E+01 ,     0.886138566379077E+01 ,     0.441608835864206E+01 ,     0.856238803609488E+01 ,     0.412252418954606E+01 ,    -0.162900959037569E+01 , 
   2.03000 ,     0.128744405434389E+02 ,    -0.181733090560536E+02 ,    -0.187455394266052E+02 ,    -0.430896563636050E+01 ,     0.134417179544278E+02 ,     0.139225388878274E+02 ,     0.610101906163648E+01 ,     0.136732824223829E+02 ,     0.574860289338597E+01 ,    -0.101493121012685E+01 , 
   2.04000 ,     0.165369413037894E+02 ,    -0.284724064117456E+02 ,    -0.291381193002612E+02 ,    -0.616208793417409E+01 ,     0.173691679613294E+02 ,     0.178563489199361E+02 ,     0.732410076494126E+01 ,     0.178159229698262E+02 ,     0.697049653519314E+01 ,    -0.219357553489544E+00 , 
   2.05000 ,     0.189874098820943E+02 ,    -0.369040447640447E+02 ,    -0.375498564273491E+02 ,    -0.774605660146705E+01 ,     0.199823222658015E+02 ,     0.203443462662462E+02 ,     0.797294802627565E+01 ,     0.206658532008680E+02 ,     0.769304974374301E+01 ,     0.620801402716208E+00 , 
   2.06000 ,     0.202001096090147E+02 ,    -0.419181654914477E+02 ,    -0.424149707959327E+02 ,    -0.881554675872411E+01 ,     0.212488184592374E+02 ,     0.213588063890317E+02 ,     0.803101530143305E+01 ,     0.221622504352578E+02 ,     0.790316744168408E+01 ,     0.134277537780944E+01 , 
   2.07000 ,     0.203894210582636E+02 ,    -0.424047296358730E+02 ,    -0.426311338669581E+02 ,    -0.918677861140207E+01 ,     0.213997611294002E+02 ,     0.211605747972929E+02 ,     0.756716318916885E+01 ,     0.225101735399056E+02 ,     0.765711564834422E+01 ,     0.179286570376408E+01 , 
   2.08000 ,     0.199552987652625E+02 ,    -0.379026396478508E+02 ,    -0.377687931275465E+02 ,    -0.877370635724525E+01 ,     0.208712655899466E+02 ,     0.202364938883993E+02 ,     0.670975904753777E+01 ,     0.221267725775198E+02 ,     0.705562426446994E+01 ,     0.186159487078989E+01 , 
   2.09000 ,     0.193890523693813E+02 ,    -0.286983969324698E+02 ,    -0.281653367265771E+02 ,    -0.760849507892924E+01 ,     0.202021212384747E+02 ,     0.191884829024167E+02 ,     0.561284495498150E+01 ,     0.215418783611621E+02 ,     0.621434339407743E+01 ,     0.151087759713688E+01 , 
   2.10000 ,     0.191587030338877E+02 ,    -0.157953652025915E+02 ,    -0.148856603224334E+02 ,    -0.584143638391334E+01 ,     0.199084718119001E+02 ,     0.185967207995695E+02 ,     0.442304000732602E+01 ,     0.212732550695019E+02 ,     0.523761911827522E+01 ,     0.786493040893538E+00 , 
   2.11000 ,     0.195978661038738E+02 ,    -0.759017919385949E+00 ,     0.443856300165165E+00 ,    -0.371922900874948E+01 ,     0.203616752686868E+02 ,     0.188853166641203E+02 ,     0.325479968763132E+01 ,     0.217026369917232E+02 ,     0.420190530587329E+01 ,    -0.187737796004921E+00 , 
   2.12000 ,     0.208219011506669E+02 ,     0.145331992364653E+02 ,     0.158970867038548E+02 ,    -0.154475138786712E+01 ,     0.216954083726428E+02 ,     0.202189814189620E+02 ,     0.217880543217520E+01 ,     0.229791520253327E+02 ,     0.315192855792329E+01 ,    -0.123356550703119E+01 , 
   2.13000 ,     0.226898909767513E+02 ,     0.281913745097039E+02 ,     0.295572007814148E+02 ,     0.374755990952623E+00 ,     0.237625318157839E+02 ,     0.224533866818189E+02 ,     0.122440722930272E+01 ,     0.249716289019737E+02 ,     0.210886843919871E+01 ,    -0.215506520953550E+01 , 
   2.14000 ,     0.248218408285693E+02 ,     0.386078073631202E+02 ,     0.398167922450635E+02 ,     0.178159488105278E+01 ,     0.261522810557712E+02 ,     0.251512047479268E+02 ,     0.393215975356534E+00 ,     0.272815327335230E+02 ,     0.108634651248423E+01 ,    -0.278065449224218E+01 , 
   2.15000 ,     0.266691592576265E+02 ,     0.446950782299639E+02 ,     0.456161054473711E+02 ,     0.251330297880463E+01 ,     0.282659838161156E+02 ,     0.276623988879289E+02 ,    -0.321875893413952E+00 ,     0.293158125617282E+02 ,     0.107856065623051E+00 ,    -0.300099085029437E+01 , 
   2.16000 ,     0.276253075866575E+02 ,     0.460279620124713E+02 ,     0.465797025000424E+02 ,     0.253108412122849E+01 ,     0.294372522121585E+02 ,     0.292539153118059E+02 ,    -0.919080468028512E+00 ,     0.304063231388258E+02 ,    -0.781025413704759E+00 ,    -0.279397681979245E+01 , 
   2.17000 ,     0.271548082950987E+02 ,     0.428689287615094E+02 ,     0.430323438432638E+02 ,     0.192504134237894E+01 ,     0.290729986292717E+02 ,     0.292633029881254E+02 ,    -0.137751095343080E+01 ,     0.299523349846112E+02 ,    -0.151065117544151E+01 ,    -0.223076887272568E+01 , 
   2.18000 ,     0.249144298364859E+02 ,     0.360792512676628E+02 ,     0.358980659899770E+02 ,     0.894715757899439E+00 ,     0.267867114421390E+02 ,     0.272452057910090E+02 ,    -0.165788676636465E+01 ,     0.275571402872609E+02 ,    -0.199742114006799E+01 ,    -0.146085584387584E+01 , 
   2.19000 ,     0.208412949152719E+02 ,     0.269384846369294E+02 ,     0.265077059224559E+02 ,    -0.291666145559708E+00 ,     0.224962908757224E+02 ,     0.230803725520444E+02 ,    -0.171416888070350E+01 ,     0.231301380810484E+02 ,    -0.216409521247461E+01 ,    -0.679025096873938E+00 , 
   2.20000 ,     0.151887873672371E+02 ,     0.169102981693559E+02 ,     0.163553243135604E+02 ,    -0.135145818326461E+01 ,     0.164653003215606E+02 ,     0.170237716228579E+02 ,    -0.151265470598053E+01 ,     0.169320785845510E+02 ,    -0.196501263298268E+01 ,    -0.812872187488396E-01 , 
   2.21000 ,     0.850128209375614E+01 ,     0.739964886436551E+01 ,     0.685044121787132E+01 ,    -0.204466114319876E+01 ,     0.927747485898519E+01 ,     0.968024593473050E+01 ,    -0.105251110274186E+01 ,     0.955217312177299E+01 ,    -0.140887458501192E+01 ,     0.180416283262166E+00 , 
   2.22000 ,     0.153087385536445E+01 ,    -0.455772075343818E+00 ,    -0.890025604797887E+00 ,    -0.222224538828482E+01 ,     0.174756281604956E+01 ,     0.191054392012727E+01 ,    -0.380830388701426E+00 ,     0.181934406596066E+01 ,    -0.571649114657962E+00 ,     0.343244970320810E-01 , 
   2.23000 ,    -0.488901789325808E+01 ,    -0.592697482093178E+01 ,    -0.617748856536233E+01 ,    -0.185569939821290E+01 ,    -0.521560823296826E+01 ,    -0.531539645725071E+01 ,     0.403655596645777E+00 ,    -0.533674591841691E+01 ,     0.405866297631586E+00 ,    -0.492805375911522E+00 , 
   2.24000 ,    -0.998942276562134E+01 ,    -0.875064680028940E+01 ,    -0.879907744685874E+01 ,    -0.104140749074869E+01 ,    -0.107681565417070E+02 ,    -0.110902103351642E+02 ,     0.116129317865221E+01 ,    -0.110488222188765E+02 ,     0.133765604489359E+01 ,    -0.127989025920004E+01 , 
   2.25000 ,    -0.132030152598133E+02 ,    -0.910170785159854E+01 ,    -0.897888151312279E+01 ,     0.214678321230326E-01 ,    -0.142818143191083E+02 ,    -0.147328367883051E+02 ,     0.173592214070682E+01 ,    -0.146679023599309E+02 ,     0.202667733768279E+01 ,    -0.213795093407408E+01 , 
   2.26000 ,    -0.142661088483829E+02 ,    -0.749708533268256E+01 ,    -0.727118436382048E+01 ,     0.107541664379347E+01 ,    -0.154570534957380E+02 ,    -0.159123352566852E+02 ,     0.198835038115589E+01 ,    -0.158815186352821E+02 ,     0.230692266715928E+01 ,    -0.285335121056611E+01 , 
   2.27000 ,    -0.132654658932590E+02 ,    -0.465718577192319E+01 ,    -0.441445048018324E+01 ,     0.186233425590210E+01 ,    -0.143765516323316E+02 ,    -0.147074715002321E+02 ,     0.183128705028512E+01 ,    -0.147708403247122E+02 ,     0.208391776229290E+01 ,    -0.323836828685935E+01 , 
   2.28000 ,    -0.106205785182090E+02 ,    -0.135588481479042E+01 ,    -0.117844801091077E+01 ,     0.218252259710047E+01 ,    -0.114883585001583E+02 ,    -0.115901962813596E+02 ,     0.125693029947247E+01 ,    -0.117950499784540E+02 ,     0.136365109160855E+01 ,    -0.317760813070724E+01 , 
   2.29000 ,    -0.700458714347645E+01 ,     0.171247553349032E+01 ,     0.176650057760348E+01 ,     0.194221873224141E+01 ,    -0.752172627812792E+01 ,    -0.733596429078140E+01 ,     0.349367291238897E+00 ,    -0.770548810311305E+01 ,     0.261795003115198E+00 ,    -0.265933052330170E+01 , 
   2.30000 ,    -0.321889000520770E+01 ,     0.402833768583697E+01 ,     0.393805271799256E+01 ,     0.117893850987044E+01 ,    -0.335158269733633E+01 ,    -0.287808118572557E+01 ,    -0.723049989759936E+00 ,    -0.340578715695628E+01 ,    -0.101093923071992E+01 ,    -0.178380624495349E+01 , 
   2.31000 ,    -0.453925888201829E-01 ,     0.529452258440814E+01 ,     0.507991471404212E+01 ,     0.582678604866544E-01 ,     0.162527050309027E+00 ,     0.865920939571626E+00 ,    -0.173576934809834E+01 ,     0.215280067631281E+00 ,    -0.218621264757630E+01 ,    -0.745772713364958E+00 , 
   2.32000 ,     0.189550231114632E+01 ,     0.543744526613989E+01 ,     0.515298745914989E+01 ,    -0.115840954527096E+01 ,     0.233246171747937E+01 ,     0.316263496264970E+01 ,    -0.245212543082504E+01 ,     0.244630701103370E+01 ,    -0.299178872807726E+01 ,     0.206178171125351E+00 , 
   2.33000 ,     0.225444270750668E+01 ,     0.457223315855979E+01 ,     0.429221950646079E+01 ,    -0.216956205643646E+01 ,     0.276316111045983E+01 ,     0.359394092848206E+01 ,    -0.267492203258819E+01 ,     0.288029393051826E+01 ,    -0.321095233165102E+01 ,     0.825128511587183E+00 , 
   2.34000 ,     0.101007351661225E+01 ,     0.294712352041387E+01 ,     0.274643892972163E+01 ,    -0.270159804238689E+01 ,     0.141762294795239E+01 ,     0.212663806665881E+01 ,    -0.229460647866207E+01 ,     0.148256146987810E+01 ,    -0.273499796566805E+01 ,     0.924461934837387E+00 , 
   2.35000 ,    -0.153634616674626E+01 ,     0.883103299188072E+00 ,     0.818135883620649E+00 ,    -0.257528204275254E+01 ,    -0.138597825457289E+01 ,    -0.891552047858765E+00 ,    -0.132312479050802E+01 ,    -0.141239808810031E+01 ,    -0.159692543847327E+01 ,     0.426618835425759E+00 , 
   2.36000 ,    -0.482625418143517E+01 ,    -0.127859991946649E+01 ,    -0.118429875940373E+01 ,    -0.175602672315373E+01 ,    -0.504301609226768E+01 ,    -0.480729835012441E+01 ,     0.949912383408890E-01 ,    -0.517316590016399E+01 ,     0.220775928686903E-01 ,    -0.609314875467106E+00 , 
   2.37000 ,    -0.815521168506508E+01 ,    -0.321437694780130E+01 ,    -0.297626264651185E+01 ,    -0.376280870027364E+00 ,    -0.878245178001102E+01 ,    -0.879229311345807E+01 ,     0.169828581344081E+01 ,    -0.899749431481205E+01 ,     0.181634051336592E+01 ,    -0.198827327882619E+01 , 
